file,column,outlier_rate
Princeton_T2_User 30_features.csv,delta_RPD,0.026
Princeton_T2_User 30_features.csv,delta_FPOGD,0.19666666666666666
Princeton_T2_User 30_features.csv,delta_BPOGX,0.06533333333333333
Princeton_T2_User 30_features.csv,delta_BPOGY,0.05533333333333333
Princeton_T2_User 30_features.csv,delta_BKDUR,0.0
Princeton_T3_User 11_features.csv,delta_FPOGX,0.14333333333333334
Princeton_T3_User 11_features.csv,delta_FPOGY,0.13666666666666666
Princeton_T3_User 11_features.csv,delta_LPD,0.06666666666666667
Princeton_T3_User 11_features.csv,delta_RPD,0.028
Princeton_T3_User 11_features.csv,delta_FPOGD,0.182
Princeton_T3_User 11_features.csv,delta_BPOGX,0.068
Princeton_T3_User 11_features.csv,delta_BPOGY,0.043333333333333335
Princeton_T3_User 11_features.csv,delta_BKDUR,0.0
Princeton_T3_User 1_features.csv,delta_FPOGX,0.12733333333333333
Princeton_T3_User 1_features.csv,delta_FPOGY,0.09866666666666667
Princeton_T3_User 1_features.csv,delta_LPD,0.03133333333333333
Princeton_T3_User 1_features.csv,delta_RPD,0.032
Princeton_T3_User 1_features.csv,delta_FPOGD,0.14466666666666667
Princeton_T3_User 1_features.csv,delta_BPOGX,0.06133333333333333
Princeton_T3_User 1_features.csv,delta_BPOGY,0.034
Princeton_T3_User 1_features.csv,delta_BKDUR,0.0
Princeton_T3_User 23_features.csv,delta_FPOGX,0.172
Princeton_T3_User 23_features.csv,delta_FPOGY,0.12466666666666666
Princeton_T3_User 23_features.csv,delta_LPD,0.06466666666666666
Princeton_T3_User 23_features.csv,delta_RPD,0.03333333333333333
Princeton_T3_User 23_features.csv,delta_FPOGD,0.2
Princeton_T3_User 23_features.csv,delta_BPOGX,0.08933333333333333
Princeton_T3_User 23_features.csv,delta_BPOGY,0.05
Princeton_T3_User 23_features.csv,delta_BKDUR,0.0
Princeton_T3_User 31_features.csv,delta_FPOGX,0.08066666666666666
Princeton_T3_User 31_features.csv,delta_FPOGY,0.08866666666666667
Princeton_T3_User 31_features.csv,delta_LPD,0.012666666666666666
Princeton_T3_User 31_features.csv,delta_RPD,0.009333333333333334
Princeton_T3_User 31_features.csv,delta_FPOGD,0.15666666666666668
Princeton_T3_User 31_features.csv,delta_BPOGX,0.034
Princeton_T3_User 31_features.csv,delta_BPOGY,0.025333333333333333
